2020-06-26, 14:57:58, 820000000, 825000000, 1000000.00, 20, -68.06, -66.91, -63.86, -62.84, -64.58
2020-06-26, 14:57:58, 830000000, 835000000, 1000000.00, 20, -72.50, -66.14, -64.00, -62.74, -66.37
2020-06-26, 14:57:58, 825000000, 830000000, 1000000.00, 20, -67.97, -61.91, -59.71, -62.57, -64.92
2020-06-26, 14:57:58, 835000000, 840000000, 1000000.00, 20, -78.54, -68.17, -67.71, -63.91, -62.97
2020-06-26, 14:57:58, 840000000, 845000000, 1000000.00, 20, -60.18, -65.48, -65.91, -61.70, -61.95
2020-06-26, 14:57:58, 850000000, 855000000, 1000000.00, 20, -76.46, -68.05, -68.94, -65.67, -72.37
2020-06-26, 14:57:58, 845000000, 850000000, 1000000.00, 20, -72.78, -62.71, -58.23, -59.54, -72.94
2020-06-26, 14:57:58, 855000000, 860000000, 1000000.00, 20, -61.64, -58.31, -64.34, -78.20, -65.12
2020-06-26, 14:57:58, 860000000, 865000000, 1000000.00, 20, -61.29, -57.49, -61.69, -61.00, -56.99
2020-06-26, 14:57:58, 870000000, 875000000, 1000000.00, 20, -62.56, -61.16, -61.39, -63.31, -61.94
2020-06-26, 14:57:58, 865000000, 870000000, 1000000.00, 20, -50.16, -55.79, -58.33, -59.87, -65.11
2020-06-26, 14:57:58, 875000000, 880000000, 1000000.00, 20, -54.90, -52.62, -54.51, -61.58, -63.35
2020-06-26, 14:57:58, 880000000, 885000000, 1000000.00, 20, -64.28, -65.03, -61.36, -57.53, -61.54
2020-06-26, 14:57:58, 890000000, 895000000, 1000000.00, 20, -59.64, -64.15, -67.59, -71.66, -78.74
2020-06-26, 14:57:58, 885000000, 890000000, 1000000.00, 20, -65.24, -75.34, -62.39, -75.49, -63.91
2020-06-26, 14:57:58, 895000000, 900000000, 1000000.00, 20, -64.04, -71.62, -63.69, -70.68, -64.35
2020-06-26, 14:57:58, 900000000, 905000000, 1000000.00, 20, -62.32, -69.94, -62.21, -71.32, -64.74
2020-06-26, 14:57:58, 910000000, 915000000, 1000000.00, 20, -67.80, -62.04, -68.47, -63.88, -60.16
2020-06-26, 14:57:58, 905000000, 910000000, 1000000.00, 20, -71.46, -65.07, -65.04, -68.13, -70.18
2020-06-26, 14:57:58, 915000000, 920000000, 1000000.00, 20, -70.40, -66.83, -63.06, -62.64, -59.18
2020-06-26, 14:57:58, 920000000, 925000000, 1000000.00, 20, -63.36, -63.91, -69.20, -68.34, -63.76
2020-06-26, 14:57:58, 930000000, 935000000, 1000000.00, 20, -73.69, -62.27, -59.70, -63.17, -66.20
2020-06-26, 14:57:58, 925000000, 930000000, 1000000.00, 20, -62.79, -67.95, -64.87, -59.15, -56.61
2020-06-26, 14:57:58, 935000000, 940000000, 1000000.00, 20, -61.99, -62.18, -59.30, -56.26, -62.04
2020-06-26, 14:57:58, 940000000, 945000000, 1000000.00, 20, -61.04, -63.56, -72.94, -67.45, -61.73
2020-06-26, 14:57:58, 950000000, 955000000, 1000000.00, 20, -59.46, -62.89, -75.60, -68.99, -72.77
2020-06-26, 14:57:58, 945000000, 950000000, 1000000.00, 20, -64.56, -63.68, -61.62, -77.47, -83.02
2020-06-26, 14:57:58, 955000000, 960000000, 1000000.00, 20, -57.46, -57.76, -61.01, -70.22, -65.69
2020-06-26, 14:57:58, 960000000, 965000000, 1000000.00, 20, -60.41, -62.37, -63.90, -61.77, -73.42
2020-06-26, 14:57:58, 970000000, 975000000, 1000000.00, 20, -63.30, -75.34, -69.02, -61.08, -61.26
2020-06-26, 14:57:58, 965000000, 970000000, 1000000.00, 20, -64.65, -70.58, -69.05, -63.58, -68.80
2020-06-26, 14:57:58, 975000000, 980000000, 1000000.00, 20, -68.43, -63.85, -68.62, -69.98, -64.67
2020-06-26, 14:57:58, 980000000, 985000000, 1000000.00, 20, -62.13, -61.07, -62.09, -60.41, -64.10
2020-06-26, 14:57:58, 990000000, 995000000, 1000000.00, 20, -71.00, -68.08, -77.72, -70.12, -72.66
2020-06-26, 14:57:58, 985000000, 990000000, 1000000.00, 20, -57.53, -61.45, -76.77, -61.71, -57.74
2020-06-26, 14:57:58, 995000000, 1000000000, 1000000.00, 20, -65.50, -59.48, -59.49, -72.90, -65.42
2020-06-26, 14:57:58, 1000000000, 1005000000, 1000000.00, 20, -61.19, -72.75, -80.80, -69.50, -70.71
2020-06-26, 14:57:58, 1010000000, 1015000000, 1000000.00, 20, -58.21, -61.79, -65.56, -70.41, -68.88
2020-06-26, 14:57:58, 1005000000, 1010000000, 1000000.00, 20, -66.62, -61.93, -59.84, -59.06, -74.36
2020-06-26, 14:57:58, 1015000000, 1020000000, 1000000.00, 20, -65.68, -59.08, -60.63, -70.94, -62.84
2020-06-26, 14:57:58, 1020000000, 1025000000, 1000000.00, 20, -64.71, -74.13, -72.72, -67.15, -63.32
2020-06-26, 14:57:58, 1030000000, 1035000000, 1000000.00, 20, -68.89, -62.78, -66.24, -61.22, -64.39
2020-06-26, 14:57:58, 1025000000, 1030000000, 1000000.00, 20, -66.07, -74.49, -66.09, -71.39, -60.67
2020-06-26, 14:57:58, 1035000000, 1040000000, 1000000.00, 20, -61.81, -60.37, -60.56, -73.94, -68.12
2020-06-26, 14:57:58, 1040000000, 1045000000, 1000000.00, 20, -66.76, -60.61, -60.58, -71.24, -58.98
2020-06-26, 14:57:58, 1050000000, 1055000000, 1000000.00, 20, -58.95, -57.90, -70.04, -61.95, -61.81
2020-06-26, 14:57:58, 1045000000, 1050000000, 1000000.00, 20, -66.95, -69.17, -63.80, -72.86, -80.09
2020-06-26, 14:57:58, 1055000000, 1060000000, 1000000.00, 20, -64.58, -66.96, -69.98, -64.41, -68.08
2020-06-26, 14:57:58, 1060000000, 1065000000, 1000000.00, 20, -67.89, -72.96, -61.67, -57.98, -57.07
2020-06-26, 14:57:58, 1070000000, 1075000000, 1000000.00, 20, -63.73, -60.48, -66.08, -84.15, -63.54
2020-06-26, 14:57:58, 1065000000, 1070000000, 1000000.00, 20, -61.26, -63.85, -70.29, -59.30, -62.17
2020-06-26, 14:57:58, 1075000000, 1080000000, 1000000.00, 20, -62.62, -73.97, -70.43, -71.56, -68.29
2020-06-26, 14:57:58, 1080000000, 1085000000, 1000000.00, 20, -57.64, -57.76, -63.46, -61.97, -69.82
2020-06-26, 14:57:58, 1090000000, 1095000000, 1000000.00, 20, -68.53, -63.47, -63.91, -62.89, -62.06
2020-06-26, 14:57:58, 1085000000, 1090000000, 1000000.00, 20, -59.53, -69.12, -64.08, -62.59, -78.54
2020-06-26, 14:57:58, 1095000000, 1100000000, 1000000.00, 20, -59.71, -58.44, -58.71, -66.53, -80.50
2020-06-26, 14:57:58, 1100000000, 1105000000, 1000000.00, 20, -65.99, -67.42, -62.18, -59.93, -68.17
2020-06-26, 14:57:58, 1110000000, 1115000000, 1000000.00, 20, -61.48, -58.32, -62.56, -86.05, -68.13
2020-06-26, 14:57:58, 1105000000, 1110000000, 1000000.00, 20, -62.87, -60.64, -62.30, -69.44, -65.04
2020-06-26, 14:57:58, 1115000000, 1120000000, 1000000.00, 20, -71.28, -70.81, -66.03, -57.92, -59.69
2020-06-26, 14:57:58, 1120000000, 1125000000, 1000000.00, 20, -70.17, -64.80, -63.21, -66.60, -59.26
2020-06-26, 14:57:58, 1130000000, 1135000000, 1000000.00, 20, -75.30, -67.91, -63.95, -62.78, -66.20
2020-06-26, 14:57:58, 1125000000, 1130000000, 1000000.00, 20, -67.29, -59.58, -60.73, -65.90, -68.43
2020-06-26, 14:57:58, 1135000000, 1140000000, 1000000.00, 20, -68.64, -60.60, -57.59, -63.13, -76.61
2020-06-26, 14:57:58, 1140000000, 1145000000, 1000000.00, 20, -57.70, -60.40, -73.49, -59.76, -69.20
2020-06-26, 14:57:58, 1150000000, 1155000000, 1000000.00, 20, -66.31, -68.02, -66.43, -72.82, -64.57
2020-06-26, 14:57:58, 1145000000, 1150000000, 1000000.00, 20, -71.68, -60.23, -59.64, -58.80, -61.85
2020-06-26, 14:57:58, 1155000000, 1160000000, 1000000.00, 20, -65.12, -64.54, -61.60, -62.73, -68.49
2020-06-26, 14:57:58, 1160000000, 1165000000, 1000000.00, 20, -61.77, -64.87, -70.01, -65.59, -65.66
2020-06-26, 14:57:58, 1170000000, 1175000000, 1000000.00, 20, -61.39, -71.86, -73.86, -76.11, -71.73
2020-06-26, 14:57:58, 1165000000, 1170000000, 1000000.00, 20, -72.12, -64.77, -60.14, -59.93, -62.15
2020-06-26, 14:57:58, 1175000000, 1180000000, 1000000.00, 20, -60.63, -66.39, -57.25, -60.77, -69.17
